#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
0,115295,34,204335659432
0,115295,34,204335659432
0,115295,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335659432
0,115294,34,204335670841
0,115294,34,204335670841
0,115294,34,204335670841
0,115294,34,204335670841
0,115294,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335670841
0,115326,34,204335682453
0,115326,34,204335682453
0,115326,34,204335682453
0,115326,34,204335682453
0,115326,34,204335682453
0,115326,34,204335682453
0,115326,34,204335682453
0,115326,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335682453
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115340,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335693779
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115346,34,204335705283
0,115339,34,204335705283
0,115339,34,204335705283
0,115339,34,204335705283
0,115339,34,204335705283
0,115339,34,204335705283
0,115339,34,204335705283
0,115339,34,204335705283
0,115339,34,204335705283
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115339,34,204335716795
0,115338,34,204335716795
0,115338,34,204335716795
0,115338,34,204335716795
0,115338,34,204335716795
0,115338,34,204335716795
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
