#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112892,34,304405751594
3,112878,34,304405751594
3,112878,34,304405751594
3,112878,34,304405751594
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112878,34,304405762944
3,112884,34,304405762944
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405774132
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405785397
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405796722
3,112884,34,304405808122
3,112884,34,304405808122
3,112884,34,304405808122
3,112884,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405808122
3,112883,34,304405819192
3,112883,34,304405819192
3,112883,34,304405819192
3,112883,34,304405819192
3,112883,34,304405819192
3,112883,34,304405819192
3,112883,34,304405819192
3,112883,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405819192
3,112872,34,304405830461
3,112872,34,304405830461
3,112872,34,304405830461
3,112872,34,304405830461
3,112872,34,304405830461
3,112872,34,304405830461
3,112872,34,304405830461
3,112872,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405830461
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112867,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405841792
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112873,34,304405853005
3,112881,34,304405853005
3,112881,34,304405853005
3,112881,34,304405853005
3,112881,34,304405853005
3,112881,34,304405853005
3,112881,34,304405853005
3,112881,34,304405853005
3,112881,34,304405853005
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112881,34,304405864277
3,112869,34,304405864277
3,112869,34,304405864277
3,112869,34,304405864277
3,112869,34,304405864277
3,112869,34,304405864277
3,112869,34,304405864277
3,112869,34,304405864277
3,112869,34,304405864277
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112869,34,304405875721
3,112863,34,304405875721
3,112863,34,304405875721
3,112863,34,304405875721
3,112863,34,304405875721
3,112863,34,304405875721
3,112863,34,304405875721
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112863,34,304405886809
3,112861,34,304405886809
3,112861,34,304405886809
3,112861,34,304405886809
3,112861,34,304405886809
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405898263
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112861,34,304405909423
3,112873,34,304405909423
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405920712
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405932093
3,112873,34,304405943180
3,112873,34,304405943180
3,112873,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405943180
3,112879,34,304405954632
3,112879,34,304405954632
3,112879,34,304405954632
3,112879,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405954632
3,112865,34,304405965717
3,112865,34,304405965717
3,112865,34,304405965717
3,112865,34,304405965717
3,112865,34,304405965717
3,112865,34,304405965717
3,112865,34,304405965717
3,112865,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405965717
3,112864,34,304405976992
3,112864,34,304405976992
3,112864,34,304405976992
3,112864,34,304405976992
3,112864,34,304405976992
3,112864,34,304405976992
3,112864,34,304405976992
3,112864,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405976992
3,112869,34,304405988446
3,112869,34,304405988446
3,112869,34,304405988446
3,112869,34,304405988446
3,112869,34,304405988446
3,112869,34,304405988446
3,112869,34,304405988446
3,112869,34,304405988446
3,112869,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405988446
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112856,34,304405999523
3,112844,34,304405999523
3,112844,34,304405999523
3,112844,34,304405999523
3,112844,34,304405999523
3,112844,34,304405999523
3,112844,34,304405999523
3,112844,34,304405999523
3,112844,34,304405999523
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112844,34,304406010782
3,112845,34,304406010782
3,112845,34,304406010782
3,112845,34,304406010782
3,112845,34,304406010782
3,112845,34,304406010782
3,112845,34,304406010782
3,112845,34,304406010782
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112845,34,304406022050
3,112857,34,304406022050
3,112857,34,304406022050
3,112857,34,304406022050
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112857,34,304406033320
3,112853,34,304406033320
3,112853,34,304406033320
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406044577
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406055841
3,112853,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406067115
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406078367
3,112854,34,304406089688
3,112854,34,304406089688
3,112854,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406089688
3,112843,34,304406100992
3,112843,34,304406100992
3,112843,34,304406100992
3,112843,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406100992
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
3,112849,34,304406112234
